"term","estimate","std.error","statistic","p.value","padj"
"g__Pluralibacter",982228.865196078,1538707.53750206,0.638346691139648,0.525561785538759,0.744020468088186
"`s__unclassified-g__Pluralibacter`",982228.865196078,1538707.53750206,0.638346691139648,0.525561785538759,0.744020468088186
"`s__Lactobacillus reuteri`",73667.1648897058,115403.065312655,0.638346691139647,0.525561785538759,0.744020468088186
"`g__Lachnospiraceae_UCG-009`",43312.5903340272,67996.8661261162,0.636979213919857,0.526446347820462,0.744020468088186
"`s__unclassified-g__Lachnospiraceae_UCG-009`",43312.5903340272,67996.8661261162,0.636979213919857,0.526446347820462,0.744020468088186
"`g__unclassified-f__Erysipelotrichaceae`:treatmentPD1",-3041.72968959874,4778.58434557136,-0.636533640432175,0.52677182440202,0.744020468088186
"`s__unclassified-f__Erysipelotrichaceae`:treatmentPD1",-3041.72968959874,4778.58434557136,-0.636533640432175,0.52677182440202,0.744020468088186
"f__Lachnospiraceae:treatmentPD1",478.844160854418,754.139825959367,0.634954081950604,0.527794726433363,0.744020468088186
"`g__GCA-900066575`:treatmentPD1",4629.91439124346,7324.23892379666,0.632135903732023,0.529622315642549,0.744020468088186
"`s__unclassified-g__GCA-900066575`:treatmentPD1",4629.91439124346,7324.23892379666,0.632135903732023,0.529622315642549,0.744020468088186
"g__Intestinimonas:treatmentPD1",-10667.0313622887,16920.5174113948,-0.630419927649798,0.530736738628303,0.744020468088186
"o__Mollicutes_RF39:treatmentPD1",1084313.53583693,1722576.94104635,0.629471758270655,0.531353039974769,0.744020468088186
"`f__unclassified-o__Mollicutes_RF39`:treatmentPD1",1084313.53583693,1722576.94104635,0.629471758270655,0.531353039974769,0.744020468088186
"`g__unclassified-o__Mollicutes_RF39`:treatmentPD1",1084313.53583693,1722576.94104635,0.629471758270655,0.531353039974769,0.744020468088186
"`s__unclassified-o__Mollicutes_RF39`:treatmentPD1",1084313.53583693,1722576.94104635,0.629471758270655,0.531353039974769,0.744020468088186
"`s__Butyricimonas paravirosa`",52365.6994050687,83485.1319191181,0.62724581253344,0.532801343416027,0.745163444706401
"c__Bacilli:treatmentPD1",8683.50598082833,13889.4698528886,0.625186279447694,0.534143190990494,0.746155002580322
"g__Anaerotruncus",-9483.85489391597,15329.2787989217,-0.618675869773017,0.538396383511894,0.750641930388664
"`s__Bacteroides clarus`:treatmentPD1",-1097151.60301307,1774403.88131279,-0.618321237102652,0.538628560736904,0.750641930388664
"`s__unclassified-g__Intestinimonas`:treatmentPD1",-10410.6109238703,16910.1441210641,-0.615642944810999,0.54038369214908,0.752198787536913
"`s__Anaerofustis stercorihominis`:treatmentPD1",1101974.93610232,1802492.07069548,0.611361877268692,0.543195221642264,0.755220714995553
"o__Lactobacillales:treatmentPD1",8504.23520642277,13975.1513063005,0.608525447777355,0.545062106789893,0.75692370306865
"f__Peptococcaceae:treatmentPD1",139882.879093999,238278.347231487,0.587056611392823,0.559297467886656,0.771586083062544
"`g__unclassified-f__Peptococcaceae`:treatmentPD1",139882.879093999,238278.347231487,0.587056611392823,0.559297467886656,0.771586083062544
"`s__unclassified-f__Peptococcaceae`:treatmentPD1",139882.879093999,238278.347231487,0.587056611392823,0.559297467886656,0.771586083062544
"`f__unclassified-o__Clostridiales`",26717.3394117304,45560.8523465899,0.586409999718324,0.55972906908877,0.771586083062544
"`g__unclassified-o__Clostridiales`",26717.3394117304,45560.8523465899,0.586409999718324,0.55972906908877,0.771586083062544
"`s__unclassified-o__Clostridiales`",26717.3394117304,45560.8523465899,0.586409999718324,0.55972906908877,0.771586083062544
"`s__Anaerotruncus colihominis`:treatmentPD1",220417.040051713,376329.443585291,0.585702351513608,0.560201600595027,0.771586083062544
"g__Atopostipes",-546665.710085867,955723.759916959,-0.571991335794944,0.569363268245409,0.782376798672887
"`s__Atopostipes suicloacalis`",-546665.710085867,955723.759916959,-0.571991335794944,0.569363268245409,0.782376798672887
"f__Carnobacteriaceae",-546665.710085868,962969.171519274,-0.567687654240681,0.57229713730568,0.78253258881378
"c__Melainabacteria:treatmentPD1",-43455.565790863,76781.0844878922,-0.565967074842706,0.573458996382617,0.78253258881378
"o__Gastranaerophilales:treatmentPD1",-43455.565790863,76781.0844878922,-0.565967074842706,0.573458996382617,0.78253258881378
"`f__unclassified-o__Gastranaerophilales`:treatmentPD1",-43455.565790863,76781.0844878922,-0.565967074842706,0.573458996382617,0.78253258881378
"`g__unclassified-o__Gastranaerophilales`:treatmentPD1",-43455.565790863,76781.0844878922,-0.565967074842706,0.573458996382617,0.78253258881378
"`s__unclassified-o__Gastranaerophilales`:treatmentPD1",-43455.565790863,76781.0844878922,-0.565967074842706,0.573458996382617,0.78253258881378
"`s__Blautia caecimuris`:treatmentPD1",309360.62782529,550285.117435041,0.562182436020193,0.576018680542373,0.785116791167003
"`s__unclassified-g__Butyricicoccus`",22764.4092104744,40938.2596989468,0.556066852325433,0.580166503042198,0.789252624871026
"`s__Bacteroides plebeius`:treatmentPD1",-177304.386994898,319044.75368388,-0.555735159245329,0.580391879358083,0.789252624871026
"g__CHKCI002",99827.0934155635,181200.643999529,0.550920191077372,0.583636896935358,0.790530260531185
"`s__unclassified-g__CHKCI002`",99827.0934155635,181200.643999529,0.550920191077372,0.583636896935358,0.790530260531185
"g__Caproiciproducens",804217.584223743,1461114.9736544,0.550413621600434,0.584013449467907,0.790530260531185
"`s__unclassified-g__Caproiciproducens`",804217.584223743,1461114.9736544,0.550413621600434,0.584013449467907,0.790530260531185
"f__Christensenellaceae:treatmentPD1",-38819.8674456319,71142.3527766623,-0.545664655869611,0.587254428920513,0.794005701487711
"g__Luminiphilus",2208160.84206667,4130429.18206374,0.53460808665006,0.594802685361167,0.802371128193153
"`s__unclassified-g__Luminiphilus`",2208160.84206667,4130429.18206374,0.53460808665006,0.594802685361167,0.802371128193153
"g__Desulfovibrio:treatmentPD1",-108932.410959359,211753.157565072,-0.514431105594652,0.608779571619131,0.819350587829857
"`s__Desulfovibrio fairfieldensis`:treatmentPD1",-108932.410959359,211753.157565072,-0.514431105594652,0.608779571619131,0.819350587829857
"g__Gordonibacter:treatmentPD1",-158843.664108449,315200.419711258,-0.503944963823206,0.616086151286236,0.827809241830631
"`g__UC5-1-2E3`",247638.861223213,492918.445188067,0.502393172015969,0.617170757904262,0.827809241830631
"`s__unclassified-g__UC5-1-2E3`",247638.861223213,492918.445188067,0.502393172015969,0.617170757904262,0.827809241830631
"`s__Bacteroides eggerthii`:treatmentPD1",-11053.0500368907,22130.5648636864,-0.499447262416126,0.619232120285364,0.829328142495632
"`s__Lachnospiraceae_UCG-006 bacterium`:treatmentPD1",-17944.0637170335,35976.9946971578,-0.498764943211085,0.619710003001401,0.829328142495632
"g__Intestinimonas",5194.06175701999,10450.3695118899,0.497021827899047,0.620931593169144,0.830020803113856
"g__Ruminiclostridium_9:treatmentPD1",8334.0283312413,17024.3165331744,0.489536734999094,0.626189356252746,0.83515526133709
"`s__unclassified-g__Ruminiclostridium_9`:treatmentPD1",8334.0283312413,17024.3165331744,0.489536734999094,0.626189356252746,0.83515526133709
"g__Family_XIII_AD3011_group:treatmentPD1",-90546.0338813752,186924.294737923,-0.484399494502976,0.629809233955093,0.838087005454915
"`s__unclassified-g__Family_XIII_AD3011_group`:treatmentPD1",-90546.0338813752,186924.294737923,-0.484399494502976,0.629809233955093,0.838087005454915
"`s__Sellimonas intestinalis`",11946.0751383452,24716.2620936665,0.48332855077655,0.630538053371244,0.838110896194697
"`s__unclassified-g__Intestinimonas`",4999.1188157215,10461.2439544055,0.477870398349351,0.634423027719044,0.83967361772185
"`f__unclassified-o__Lactobacillales`",-395989.509716792,829695.808045256,-0.477270712804653,0.634820958876119,0.83967361772185
"`g__unclassified-o__Lactobacillales`",-395989.509716792,829695.808045256,-0.477270712804653,0.634820958876119,0.83967361772185
"`s__unclassified-o__Lactobacillales`",-395989.509716792,829695.808045256,-0.477270712804653,0.634820958876119,0.83967361772185
"o__Cellvibrionales",1203717.79739588,2530814.46232284,0.475624671549839,0.635986887723165,0.83967361772185
"f__Halieaceae",1203717.79739588,2530814.46232284,0.475624671549839,0.635986887723165,0.83967361772185
"`g__Ruminococcaceae_UCG-008`",2540198.53582353,5466436.16316667,0.464690057653944,0.643755474130338,0.845006053132426
"`s__unclassified-g__Ruminococcaceae_UCG-008`",2540198.53582353,5466436.16316667,0.464690057653944,0.643755474130338,0.845006053132426
"`s__unclassified-g__Butyricicoccus`:treatmentPD1",-20126.417507067,43617.0387846115,-0.461434752745474,0.646101574677379,0.845006053132426
"`g__unclassified-f__Micrococcaceae`:treatmentPD1",-2317321.76976471,5023490.20624945,-0.461297160862752,0.646199725749177,0.845006053132426
"`s__unclassified-f__Micrococcaceae`:treatmentPD1",-2317321.76976471,5023490.20624945,-0.461297160862752,0.646199725749177,0.845006053132426
"g__Raoultibacter:treatmentPD1",-298444.217923852,648062.342595172,-0.460517759338908,0.646755830314087,0.845006053132426
"`s__Raoultibacter massiliensis`:treatmentPD1",-298444.217923852,648062.342595172,-0.460517759338908,0.646755830314087,0.845006053132426
"c__Alphaproteobacteria",-4862.95636317447,10609.8293196487,-0.458344448026942,0.648307559318492,0.845006053132426
"o__Bifidobacteriales",583234.756555117,1273820.07878106,0.457862743938867,0.648626359698766,0.845006053132426
"f__Bifidobacteriaceae",583234.756555117,1273820.07878106,0.457862743938867,0.648626359698766,0.845006053132426
"g__Bifidobacterium",583234.756555117,1273820.07878106,0.457862743938867,0.648626359698766,0.845006053132426
"`s__unclassified-g__Bifidobacterium`",583234.756555117,1273820.07878106,0.457862743938867,0.648626359698766,0.845006053132426
"`g__Ruminococcaceae_UCG-004`:treatmentPD1",86779.7283054029,192602.960750225,0.450562794919556,0.653876406924828,0.849967236785415
"`s__unclassified-g__Ruminococcaceae_UCG-004`:treatmentPD1",86779.7283054029,192602.960750225,0.450562794919556,0.653876406924828,0.849967236785415
"p__Proteobacteria:treatmentPD1",2203.65454338794,4903.28423865148,0.449424189203031,0.654692904391238,0.850091337309768
"f__Enterococcaceae:treatmentPD1",13916.7278295757,31800.711713971,0.4376231561969,0.663180231807204,0.860164459076671
"`s__unclassified-g__Bilophila`:treatmentPD1",-12166.3612379145,28080.4514596178,-0.433268006941085,0.666323761427376,0.861785731799306
"g__Enterococcus:treatmentPD1",13821.2583166319,31930.5474918953,0.432853784299815,0.66662305971244,0.861785731799306
"`s__unclassified-g__Enterococcus`:treatmentPD1",13821.2583166319,31930.5474918953,0.432853784299815,0.66662305971244,0.861785731799306
"`s__Parabacteroides distasonis`:treatmentPD1",485.506047839939,1134.38668589703,0.427989903157245,0.670141533380051,0.863954012555799
"g__Family_XIII_AD3011_group",75553.8837229721,176735.557830952,0.427496790403884,0.670498661143814,0.863954012555799
"`s__unclassified-g__Family_XIII_AD3011_group`",75553.8837229721,176735.557830952,0.427496790403884,0.670498661143814,0.863954012555799
"c__Actinobacteria:treatmentPD1",-478056.891254855,1164049.48984332,-0.410684335525288,0.682719933573197,0.878741049872051
"`s__Gordonibacter urolithinfaciens`:treatmentPD1",-126201.393489555,315256.592728622,-0.40031325720186,0.690301832667183,0.885703449835393
"f__Eggerthellaceae",-31469.3165443399,78748.1183278292,-0.399619917435142,0.69080985461105,0.885703449835393
"o__Oceanospirillales",1239003.29503333,3152629.56500322,0.393006304574215,0.695641556019995,0.885703449835393
"f__Saccharospirillaceae",1239003.29503333,3152629.56500322,0.393006304574215,0.695641556019995,0.885703449835393
"g__Clostridium_sensu_stricto_18",1239003.29503333,3152629.56500322,0.393006304574215,0.695641556019995,0.885703449835393
"g__Oleispira",1239003.29503333,3152629.56500322,0.393006304574215,0.695641556019995,0.885703449835393
"g__Ruminiclostridium_1",826002.196688889,2101753.04333548,0.393006304574215,0.695641556019995,0.885703449835393
"`s__unclassified-g__Clostridium_sensu_stricto_18`",1239003.29503333,3152629.56500322,0.393006304574215,0.695641556019995,0.885703449835393
"`s__unclassified-g__Oleispira`",1239003.29503333,3152629.56500322,0.393006304574215,0.695641556019995,0.885703449835393
"`s__unclassified-g__Ruminiclostridium_1`",826002.196688889,2101753.04333548,0.393006304574215,0.695641556019995,0.885703449835393
"`s__unclassified-g__Butyricimonas`",58259.0919613528,148706.26498856,0.391772948946266,0.696569358879407,0.885928019545654
"g__Jeotgalicoccus",26640.402999323,68393.1074998793,0.389518826869653,0.698227172164065,0.886124688892823
"`s__unclassified-g__Jeotgalicoccus`",26640.402999323,68393.1074998793,0.389518826869653,0.698227172164065,0.886124688892823
"g__Caproiciproducens:treatmentPD1",-778245.818534087,2067442.50526616,-0.376429243643656,0.707882962862684,0.895926046703314
"`s__unclassified-g__Caproiciproducens`:treatmentPD1",-778245.818534087,2067442.50526616,-0.376429243643656,0.707882962862684,0.895926046703314
"`g__Ruminococcaceae_UCG-004`",35577.1939423896,94889.4776332584,0.374932972862314,0.708989823218144,0.895926046703314
"`s__unclassified-g__Ruminococcaceae_UCG-004`",35577.1939423896,94889.4776332584,0.374932972862314,0.708989823218144,0.895926046703314
"c__Coriobacteriia:treatmentPD1",30158.1215368223,82194.8570833695,0.366910079376781,0.714935413954937,0.901506794708953
"o__Coriobacteriales:treatmentPD1",30158.1215368223,82194.8570833695,0.366910079376781,0.714935413954937,0.901506794708953
"f__Leuconostocaceae:treatmentPD1",-180707.379460393,499932.94611426,-0.361463233949564,0.71898210089176,0.905640915546352
"g__Weissella:treatmentPD1",-180177.361406847,499941.834884075,-0.360396647839296,0.719775461973659,0.905672646389482
"g__ASF356",-56177.6615735302,159777.196157203,-0.351599996273922,0.726311536096407,0.910871055525656
"`s__unclassified-g__ASF356`",-56177.6615735302,159777.196157203,-0.351599996273922,0.726311536096407,0.910871055525656
"c__Alphaproteobacteria:treatmentPD1",17917.322093912,51286.2725999737,0.349359023098926,0.728003619270122,0.910871055525656
"`g__unclassified-f__Family_XIII`:treatmentPD1",98277.6959618936,281516.302864208,0.349101259721,0.728196161411121,0.910871055525656
"`s__unclassified-f__Family_XIII`:treatmentPD1",98277.6959618936,281516.302864208,0.349101259721,0.728196161411121,0.910871055525656
"`s__unclassified-g__Flavonifractor`",-135991.477923566,390093.122700474,-0.348612856802361,0.728542328550207,0.910871055525656
"`s__Anaerostipes caccae`:treatmentPD1",-36332.7325766942,104960.603425214,-0.346155904130084,0.730397505621417,0.912223155855562
"`s__unclassified-g__Weissella`:treatmentPD1",-172166.645567403,500154.98358994,-0.344226592188785,0.731840699338365,0.913058396317388
"o__Rickettsiales:treatmentPD1",-129291.860563439,388594.357250675,-0.332716773033417,0.740470491497066,0.919931200711318
"f__Mitochondria:treatmentPD1",-129291.860563439,388594.357250675,-0.332716773033417,0.740470491497066,0.919931200711318
"`g__unclassified-f__Mitochondria`:treatmentPD1",-129291.860563439,388594.357250675,-0.332716773033417,0.740470491497066,0.919931200711318
"`s__unclassified-f__Mitochondria`:treatmentPD1",-129291.860563439,388594.357250675,-0.332716773033417,0.740470491497066,0.919931200711318
"`g__unclassified-f__Christensenellaceae`:treatmentPD1",-105274.52671212,318473.346474008,-0.3305599287277,0.742091410238215,0.920006070106052
"`s__unclassified-f__Christensenellaceae`:treatmentPD1",-105274.52671212,318473.346474008,-0.3305599287277,0.742091410238215,0.920006070106052
"p__Cyanobacteria",-6157.63215191956,18868.6377834413,-0.326342167494643,0.745264538561883,0.921294756204048
"`s__unclassified-g__Anaerotruncus`:treatmentPD1",10684.4444834399,32850.3313062899,0.325246171304035,0.746089811953811,0.921294756204048
"g__Butyricicoccus",12979.2784583526,39906.0548783771,0.325245842965684,0.746090059233838,0.921294756204048
"g__Adlercreutzia",52061.3273498766,160689.335590591,0.323987445455123,0.747037987218889,0.921294756204048
"`s__unclassified-g__Adlercreutzia`",52061.3273498766,160689.335590591,0.323987445455123,0.747037987218889,0.921294756204048
"o__Corynebacteriales:treatmentPD1",-752949.353177805,2375980.55101923,-0.316900469936427,0.752383760591051,0.924427451191643
"`s__unclassified-g__Odoribacter`:treatmentPD1",-109787.463746636,348567.032801836,-0.314968007341794,0.75384356165455,0.924427451191643
"`s__Butyricimonas paravirosa`:treatmentPD1",-35426.3101435412,114997.056786697,-0.308062755112524,0.759067189241356,0.924427451191643
